OLD_WS_TITLE,OLD_WS_URL,AGO_TITLE,AGO_ITEMID,AGO_WS_URL,URL_UPDATED
fadm - mountain pine beetle salvage area,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/394,FADM - Mountain Pine Beetle Salvage Area,fd2f2d4d1bbe4cc0b5138ac664e2eba0,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/36,YES
fadm - provincial forest,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/470,FADM - Provincial Forest,3f233d78d9544746be88bb18c2432153,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/28,YES
fadm - provincial forest addition,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/94,FADM - Provincial Forest Addition,9a8dc3216bfe43a2b7ea56096264a258,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/1,YES
fadm - provincial forest deletion,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/447,FADM - Provincial Forest Deletion,af2c385668f245aca83c19e0dd0a265a,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/0,YES
fadm - provincial forest exclusion,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/538,FADM - Provincial Forest Exclusion,c7723dc45a404b80b6e0630441aea17d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/48,YES
fadm - public sustained yield units,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/283,FADM - Public Sustained Yield Units,b9445d4d8ce5412e81c27ac0afafbbae,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/6,YES
fadm - pulpwood agreement,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/2,FADM - Pulpwood Agreement,7c3297ac10e94022a8935c3c0e3e86f0,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/2,YES
fadm - pulpwood area,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/703,FADM - Pulpwood Area,69aa219c1e7046b6970b32f48a066831,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/32,YES
fadm - region compartment,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/300,FADM - Region Compartment,2f166d49d687498b9cdad4e6beaa6f49,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/22,YES
fadm - special protection area,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/539,FADM - Special Protection Area,277bb0effda74d42a64613c1885fe7e2,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/49,YES
fadm - timber supply area (tsa),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/557,FADM - Timber Supply Area (TSA),2c98234890df4236808de650b061b3c1,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/17,YES
fadm - tree farm license (tfl) addition,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/459,FADM - Tree Farm License (TFL) Addition,eb1aa26f09d94a738371b684e8e70fe8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/13,YES
fadm - tree farm license (tfl) deletion,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/486,FADM - Tree Farm License (TFL) Deletion,77fdc003327045a79801bffb8ce3be5d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/24,YES
fadm - tree farm license (tfl) schedule a,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/521,FADM - Tree Farm License (TFL) Schedule A,14df1aa2edfd4f36a0d89eb159d820fa,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/29,YES
fadm - tree farm license agreement boundary (tfl),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/532,FADM - Tree Farm License Agreement Boundary (TFL),0aa893ab8f964cfc91e8a0b217d6bbd6,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/43,YES
fadm - tree farm license current view (tfl),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/266,FADM - Tree Farm License Current View (TFL),76eadf97e25945a1817109494410d96e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/46,YES
family service providers,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/400,Family Service Providers,2fa7c91445f64c7f8af01ef1d9e97c89,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/23,YES
federal offshore exploratory wells,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/728,Federal Offshore Exploratory Wells,925809e052ff48e49241c0ea022604c5,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/7,YES
federal offshore oil and gas tenures,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/732,Federal Offshore Oil and Gas Tenures,2c15b088b68045ba94384056592dac94,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/16,YES
ferry terminals,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/219,Ferry Terminals,84e90ddae92d41dab00981a4820ac272,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/45,YES
fibre recovery zones,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/754,Fibre Recovery Zones,a537327d489743f7ab74716030a0fa54,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/47,YES
fire burn severity - historical,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/440,Fire Burn Severity - Historical,1871f8457644494c8727bbfc7fd25087,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/35,YES
fire centres,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/282,BC Wildfire Fire Centres,2940b49bcf9a458191a55c21d58f922f,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/2,YES
fire incident locations - historical,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/603,Fire Incident Locations - Historical,6ddb98961107456ea7e7f2915a5caba1,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/12,YES
fire locations - current,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/502,Fire Locations - Current,397a1defe7f04c2b8ef6511f6c087dbf,https://services6.arcgis.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_ActiveFires_PublicView/FeatureServer,NA
fire perimeters - current,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/624,,,,
fire perimeters - historical,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/720,Fire Perimeters - Historical,fc8ed463499845d2915981764fd39f9e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/5,YES
fire zones,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/378,BC Wildfire Fire Zones,cdc29473ea7a45439e5b13c382c7b168,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/8,YES
first nation community locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/558,First Nation Community Locations,5073ac7c1f96480da8de29c6e032c084,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_human_cultural_economic/MapServer/56,YES
first nation statement of intent boundaries bc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/215,First Nation Statement of Intent Boundaries BC,5a6992f83f9d430bbfceae4ea46caa73,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_legal_and_admin_boundaries/MapServer/1,YES
first nation treaty side agreement,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/151,First Nation Treaty Side Agreement,bd3af30318c64a799be5bde7a576206b,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/3,YES
first nations treaty areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/392,First Nations Treaty Areas,0c2535fa4efd4331a1404d6316126ac2,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/17,YES
first nations treaty lands,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/18,First Nations Treaty Lands,2e7c17e87aae457aa6659270cf93e584,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/19,YES
first nations treaty related lands,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/13,First Nations Treaty Related Lands,1c2e4ab375fb4ad5be185d12799d5950,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/0,YES
first responders,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/431,First Responders,9b2e61be927f4ef3b365872d91c8b72b,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/30,YES
fish holding areas - coastal resource information management system (crims),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/83,Fish Holding Areas - Coastal Resource Information Management System (CRIMS),4048f78040554513a2c63fb783d46bff,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/61,YES
fisheries sensitive watersheds,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/172,Fisheries Sensitive Watersheds,fa4ba6e72b474509acefa2cf20e7e5dd,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/42,YES
fisheries sensitive watersheds - proposed,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/100,Fisheries Sensitive Watersheds - Proposed,bc89aafa4be847738d284940f876b057,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/14,YES
flood protection works - appurtenant structures.,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/723,Flood Protection Works - Appurtenant Structures.,9ef8b6528b674170ae52899036339277,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/49,YES
flood protection works - structural works,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/260,Flood Protection Works - Structural Works,df8609f8fac64d21947371c1efe59781,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/46,YES
food banks,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/443,Food Banks,5c345638b301477d9a7fbaac8085dccd,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/10,YES
foreshore plant habitat zones okanagan region,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/505,Foreshore Plant Habitat Zones Okanagan Region,17283c2ce6bd4fdab5be771107474123,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_land_and_natural_resource/MapServer/5,YES
forest inventory zones,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/209,Forest Inventory Zones,0323a084d18f466590ae0c5fe7ebf3d8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/21,YES
forest licensee operating areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/661,Forest Licensee Operating Areas,07ceb8daf8e748da92221ed1be180308,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_land_and_natural_resource/MapServer/19,YES
forest road segment tenure,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/388,Forest Road Segment Tenure,1590fdd473cc4f38ad44436d3809f11c,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/14,YES
forest tenure communication sites,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/63,Forest Tenure Communication Sites,8f1ac6c8210649db9a1267c6054d04ba,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/9,YES
forest tenure cutblock polygons (fta 4.0),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/340,Forest Tenure Cutblock Polygons (FTA 4.0),9531eda4829945f683393841b2b92c21,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/7,YES
forest tenure free use permit,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/359,Forest Tenure Free Use Permit,5c624e8ec73c485ba82be1a97a994036,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/21,YES
forest tenure harvesting authority polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/383,Forest Tenure Harvesting Authority Polygons,6caa13a687cf49e3b59bff8c31edf941,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/10,YES
forest tenure managed licence,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/556,Forest Tenure Managed Licence,90cc68fffb314175aaaa619cf6c2e547,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/8,YES
forest tenure map notation line,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/704,Forest Tenure Map Notation Line,abd25110cd764ce8a870e2ccd52661c1,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/16,YES
forest tenure map notation point,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/221,Forest Tenure Map Notation Point,8978d1e6f2dc4c43a22e982449c65273,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/18,YES
forest tenure map notation polygon,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/676,Forest Tenure Map Notation Polygon,e6d0bb2526d24826b1b26e23d0ed0ae1,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/0,YES
forest tenure real property project,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/288,Forest Tenure Real Property Project,f2de33ef86c54f458a61f59875361d76,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/4,YES
forest tenure road section lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/196,Forest Tenure Road Segment Lines,f425c6741d2c4b589f44cd9384ac10f7,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/20,YES
forest tenure road segment lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/399,Forest Tenure Road Segment Lines,f425c6741d2c4b589f44cd9384ac10f7,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/20,YES
forest tenure special access road line,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/138,Forest Tenure Special Access Road Line,5155c5ef5bfe40e1aa5913d9c1fd4fee,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/22,YES
forest tenure special access road polygon,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/480,Forest Tenure Special Access Road Polygon,e2037db7415a447e90983f5cfc07e51b,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/19,YES
forest tenure special use permit polygon,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/615,Forest Tenure Special Use Permit Polygon,1c5c99b6d8ca46849880fad4a3772fad,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/6,YES
forest tenure timber licence,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/427,Forest Tenure Timber Licence,5ac3fc7a4c714a3eada645bc29600f2d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/15,YES
forest tenure timber licence elimination,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/237,Forest Tenure Timber Licence Elimination,ce1db91801114fffba1ae106124a955c,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/2,YES
freshwater atlas assessment watersheds,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/398,Freshwater Atlas Assessment Watersheds,cf58bbf0975b4a73b131ee0540bdb39a,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/17,YES
freshwater atlas bays and channels,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/113,Freshwater Atlas Bays and Channels,4b8741c4af6f49c2ae372fc9274ab2dc,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/66,YES
freshwater atlas coastlines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/153,Freshwater Atlas Coastlines,72e9b873023b4c1da77b20d486fd4b22,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/91,YES
freshwater atlas glaciers,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/589,Freshwater Atlas Glaciers,ba41c9144dc24be8bddde7cc27899115,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/26,YES
freshwater atlas islands,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/75,Freshwater Atlas Islands,f98f77518b85457cb1c8d869e83b1494,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/45,YES
freshwater atlas lakes,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/226,Freshwater Atlas Lakes,df37382a4df24f36a472cf8c35587e99,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/99,YES
freshwater atlas linear boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/203,Freshwater Atlas Linear Boundaries,34a343bae0994d42a03cc5e84ad275d4,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/9,YES
